100714,Mitchell Wilcox,84,TE,1010
100715,Ben Brown,62,C,1011
100716,Trey Hill,63,C,1012
100717,Ted Karras,64,C,1013
100718,Hakeem Adeniji,77,G,1014
100719,Alex Cappa,65,G,1015
100720,Jackson Carman,79,G,1016
100721,Nate Gilliam,66,G,1017
100722,Max Scharping,74,G,1018
100723,D'Ante Smith,70,G,1019
100724,Devin Cochran,76,OT,1020
100725,La'el Collins,71,OT,1021
100726,Cordell Volson,67,OT,1022
100727,Jonah Williams,73,OT,1023
100728,Jeff Gunter,93,DE,1024
100729,Trey Hendrickson,91,DE,1025
100730,Sam Hubbard,94,DE,1026
100731,Raymond Johnson III,69,DE,1027
100732,Joseph Ossai,58,DE,1028
100733,Cam Sample,96,DE,1029
100734,Zach Carter,95,DT,1030
100735,Domenique Davis,72,DT,1031
100736,BJ Hill,92,DT,1000
100737,DJ Reader,98,DT,1001
100738,Jay Tufele,97,DT,1002
100739,Josh Tupou,68,DT,1003
100740,Joe Bachie,49,LB,1004
100741,Markus Bailey,51,LB,1005
100742,Owen Carney,90,LB,1006
100743,Akeem Davis-Gaither,59,LB,1007
100744,Clay Johnston,44,LB,1008
100745,Keandre Jones,47,LB,1009
100746,Germaine Pratt,57,LB,1010
100747,Logan Wilson,55,LB,1011
100748,Eli Apple,20,CB,1012
100749,Chidobe Awuzie,22,CB,1013
100750,Jalen Davis,35,CB,1014
100751,Tre Flowers,33,CB,1015
100752,Allan George,42,CB,1016
100753,Mike Hilton,21,CB,1017
100754,Chris Lammons,29,CB,1018
100755,Cam Taylor-Britt,29,CB,1019
100756,Marvell Tell III,39,CB,1020
100757,Tycen Anderson,26,S,1021
100758,Jessie Bates III,30,S,1022
100759,Vonn Bell,24,S,1023
100760,Yusuf Corker,37,S,1024
100761,Dax Hill,23,S,1025
100762,Michael Thomas,31,S,1026
100763,Brandon Wilson,40,S,1027
100764,Evan McPherson,2,PK,1028
100765,Drue Chrisman,4,P,1029
100766,Cal Adomitis,48,LS,1030
100767,Clark Harris,46,LS,1031
100768,Jacoby Brissett,7,QB,1000
100769,Kellen Mond,8,QB,1001
100770,Deshaun Watson,4,QB,1002
100771,Nick Chubb,24,RB,1003
100772,Demetric Felton Jr.,25,RB,1004
100773,Jerome Ford,34,RB,1005
100774,Kareem Hunt,27,RB,1006
100775,D'Ernest Johnson,30,RB,1007
100776,John Kelly Jr.,41,RB,1008
100777,Nate McCrary,47,RB,1009
100778,Daylen Baldwin,17,WR,1010
100779,David Bell,18,WR,1011
100780,Amari Cooper,2,WR,1012
100781,Jaelon Darden,16,WR,1013
100782,Jakeem Grant Sr.,9,WR,1014
100783,Mike Harley Jr.,82,WR,1015
100784,Donovan Peoples-Jones,11,WR,1016
100785,Anthony Schwartz,10,WR,1017
100786,Marquez Stevenson,15,WR,1018
100787,Isaiah Weston,17,WR,1019
100788,Michael Woods II,12,WR,1020
100789,Pharaoh Brown,84,TE,1021
100790,Harrison Bryant,88,TE,1022
100791,Jesse James,81,TE,1023
100792,Zaire Mitchell-Paden,83,TE,1024
100793,David Njoku,85,TE,1025
100794,Nick Harris,53,C,1026
100795,Ethan Pocic,55,C,1027
100796,Joel Bitonio,75,G,1028
100797,Dawson Deaton,52,G,1029
100798,Michael Dunn,68,G,1030
100799,Drew Forbes,70,G,1031
100800,Hjalte Froholdt,72,G,1000
100801,Wyatt Teller,77,G,1001
100802,Jack Conklin,78,OT,1002
100803,Joe Haeg,59,OT,1003
100804,Chris Hubbard,74,OT,1004
100805,James Hudson III,66,OT,1005
100806,Tyrone Wheatley Jr.,79,OT,1006
100807,Jedrick Wills Jr.,71,OT,1007
100808,Jadeveon Clowney,90,DE,1008
100809,Myles Garrett,95,DE,1009
100810,Isaiah Thomas,58,DE,1010
100811,Stephen Weatherly,91,DE,1011
100812,Chase Winovich,69,DE,1012
100813,Alex Wright,94,DE,1013
100814,Taven Bryan,99,DT,1014
100815,Michael Dwumfour,50,DT,1015
100816,Jordan Elliott,96,DT,1016
100817,Roderick Perry II,64,DT,1017
100818,Ben Stille,57,DT,1018
100819,Tommy Togiai,93,DT,1019
100820,Perrion Winfrey,97,DT,1020
100821,Jermaine Carter,40,LB,1021
100822,Tae Davis,56,LB,1022
100823,Tony Fields II,42,LB,1023
100824,Storey Jackson,49,LB,1024
100825,Deion Jones,54,LB,1025
100826,Sam Kamara,92,LB,1026
100827,Chris Odom,61,LB,1027
100828,Jeremiah Owusu-Koramoah,28,LB,1028
100829,Jacob Phillips,50,LB,1029
100830,Reggie Ragland,19,LB,1030
100831,Sione Takitaki,44,LB,1031
100832,Anthony Walker Jr.,5,LB,1000
100833,Martin Emerson Jr.,23,CB,1001
100834,Thomas Graham Jr.,31,CB,1002
100835,A.J. Green,38,CB,1003
100836,Greg Newsome II,20,CB,1004
100837,Denzel Ward,21,CB,1005
100838,Greedy Williams,26,CB,1006
100839,D'Anthony Bell,37,S,1007
100840,Bubba Bolden,36,S,1008
100841,Grant Delpit,22,S,1009
100842,Ronnie Harrison Jr.,33,S,1010
100843,John Johnson III,43,S,1011
100844,Cade York,3,PK,1012
100845,Corey Bojorquez,13,P,1013
100846,Charley Hughlett,47,LS,1014
100847,Kenny Pickett,8,QB,1015
100848,Mason Rudolph,2,QB,1016
100849,Mitch Trubisky,10,QB,1017
100850,Najee Harris,22,RB,1018
100851,Jason Huntley,38,RB,1019
100852,Anthony McFarland Jr.,26,RB,1020
100853,Jeremy McNichols,33,RB,1021
100854,Benny Snell Jr.,24,RB,1022
100855,Master Teague,45,RB,1023
100856,Jaylen Warren,30,RB,1024
100857,Derek Watt,44,FB,1025
100858,Calvin Austin III,19,WR,1026
100859,Miles Boykin,13,WR,1027
100860,Ja'Marcus Bradley,84,WR,1028
100861,Dan Chisena,85,WR,1029
100862,Dez Fitzpatrick,10,WR,1030
100863,Diontae Johnson,18,WR,1031
100864,Anthony Miller,17,WR,1000
100865,Gunner Olszewski,89,WR,1001
100866,George Pickens,14,WR,1002
100867,Steven Sims,82,WR,1003
100868,Cody White,15,WR,1004
100869,Pat Freiermuth,88,TE,1005
100870,Zach Gentry,81,TE,1006
100871,Connor Heyward,83,TE,1007
100872,Rodney Williams,87,TE,1008
100873,Mason Cole,61,C,1009
100874,Kendrick Green,53,C,1010
100875,J.C. Hassenauer,60,C,1011
100876,Ryan McCollum,62,C,1012
100877,James Daniels,78,G,1013
100878,Jesse Davis,77,G,1014
100879,Kevin Dotson,69,G,1015
100880,William Dunkle,68,G,1016
100881,Dan Moore Jr.,65,OT,1017
100882,Chukwuma Okorafor,76,OT,1018
100883,Trent Scott,72,OT,1019
100884,Tyson Alualu,94,DE,1020
100885,DeMarvin Leal,98,DE,1021
100886,Isaiahh Loudermilk,92,DE,1022
100887,Montravius Adams,57,DT,1023
100888,Cameron Heyward,97,DT,1024
100889,Jonathan Marshall,91,DT,1025
100890,Larry Ogunjobi,99,DT,1026
100891,Chris Wormley,95,DT,1027
100892,Renell Wren,79,DT,1028
100893,Marcus Allen,27,LB,1029
100894,Devin Bush,55,LB,1030
100895,Tae Crowder,54,LB,1031
100896,Emeke Egbule,45,LB,1000
100897,Alex Highsmith,56,LB,1001
100898,Myles Jack,51,LB,1002
100899,Jamir Jones,48,LB,1003
100900,Malik Reed,50,LB,1004
100901,Mark Robinson,93,LB,1005
100902,Quincy Roche,95,LB,1006
100903,Chapelle Russell,49,LB,1007
100904,Robert Spillane,41,LB,1008
100905,T.J. Watt,90,LB,1009
100906,Duke Dawson,33,CB,1010
100907,Madre Harper,36,CB,1011
100908,William Jackson III,17,CB,1012
100909,Arthur Maulet,35,CB,1013
100910,James Pierre,42,CB,1014
100911,Carlins Platel,30,CB,1015
100912,Cameron Sutton,20,CB,1016
100913,Levi Wallace,29,CB,1017
100914,Chris Wilcox,40,CB,1018
100915,Ahkello Witherspoon,25,CB,1019
100916,Terrell Edmunds,34,S,1020
100917,Minkah Fitzpatrick,39,S,1021
100918,Karl Joseph,38,S,1022
100919,Damontae Kazee,23,S,1023
100920,Miles Killebrew,28,S,1024
100921,Scott Nelson,17,S,1025
100922,Tre Norwood,21,S,1026
100923,Elijah Riley,37,S,1027
100924,Kenny Robinson,29,S,1028
100925,Chris Boswell,9,PK,1029
100926,Pressley Harvin III,6,P,1030
100927,Christian Kuntz,46,LS,1031
100928,Kyle Allen,3,QB,1000
100929,Jeff Driskel,6,QB,1001
100930,Davis Mills,10,QB,1002
100931,Darius Anderson,30,RB,1003
100932,Rex Burkhead,28,RB,1004
100933,Gerrid Doaks,23,RB,1005
100934,Royce Freeman,26,RB,1006
100935,Dare Ogunbowale,33,RB,1007
100936,Dameon Pierce,31,RB,1008
100937,Alex Bachman,14,WR,1009
100938,Jalen Camp,17,WR,1010
100939,Nico Collins,12,WR,1011
100940,Brandin Cooks,13,WR,1012
100941,Phillip Dorsett,4,WR,1013
100942,Drew Estrada,81,WR,1014
100943,Johnny Johnson III,89,WR,1015
100944,John Metchie III,88,WR,1016
100945,Chris Moore,15,WR,1017
100946,Amari Rodgers,19,WR,1018
100947,Jordan Akins,88,TE,1019
100948,O.J. Howard,83,TE,1020
100949,Brevin Jordan,9,TE,1021
100950,Teagan Quitoriano,84,TE,1022
100951,Mason Schreck,86,TE,1023
100952,Justin Britt,68,C,1024
100953,Jimmy Morrissey,79,C,1025
100954,Scott Quessenberry,54,C,1026
100955,A.J. Cann,60,G,1027
100956,Kenyon Green,59,G,1028
100957,Justin McCray,64,G,1029
100958,Austin Deculus,76,OT,1030
100959,Charlie Heck,67,OT,1031
100960,Tytus Howard,71,OT,1000
100961,Laremy Tunsil,78,OT,1001
100962,Mario Addison,97,DE,1002
100963,Rasheem Green,92,DE,1003
100964,Jonathan Greenard,52,DE,1004
100965,Troy Hairston,34,DE,1005
100966,Demone Harris,94,DE,1006
100967,Jerry Hughes,55,DE,1007
100968,Adedayo Odeleye,75,DE,1008
100969,Derek Rivers,95,DE,1009
100970,Thomas Booker IV,56,DT,1010
100971,Maliek Collins,96,DT,1011
100972,Kurt Hinish,93,DT,1012
100973,Roy Lopez,91,DT,1013
100974,Taylor Stallworth,90,DT,1014
100975,Blake Cashman,53,LB,1015
100976,Jake Hansen,49,LB,1016
100977,Christian Harris,48,LB,1017
100978,Neville Hewitt,43,LB,1018
100979,Christian Kirksey,58,LB,1019
100980,Ogbonnia Okoronkwo,45,LB,1020
100981,Kevin Pierre-Louis,57,LB,1021
100982,Jalen Reeves-Maybin,44,LB,1022
100983,Garret Wallow,32,LB,1023
100984,Ka'dar Hollman,0,CB,1024
100985,Desmond King II,25,CB,1025
100986,Steven Nelson,21,CB,1026
100987,D'Angelo Ross,37,CB,1027
100988,Tremon Smith,1,CB,1028
100989,Derek Stingley Jr.,24,CB,1029
100990,Tavierre Thomas,2,CB,1030
100991,Grayland Arnold,35,S,1031
100992,Cobi Francis,38,S,1000
100993,Eric Murray,23,S,1001
100994,Jonathan Owens,36,S,1002
100995,Jalen Pitre,5,S,1003
100996,M.J. Stewart,29,S,1004
100997,Ka'imi Fairbairn,7,PK,1005
100998,Cameron Johnston,11,P,1006
100999,Jon Weeks,46,LS,1007
